,cwa_determination,da_number,district,longitude,latitude,potential_wetland,county,state
6447,0,NAO-2018-00782,Norfolk,-79.80267,37.30357,0,Bedford,51.0
6448,1,NAO-2018-00811-rdb,Norfolk,-77.52666,38.12938,1,Spotsylvania,51.0
6449,0,NAO-2018-00824-rhs,Norfolk,-77.52439,38.93718,0,Loudoun,51.0
6450,0,NAO-2018-00842,Norfolk,-76.08123,36.83394,1,Virginia Beach,51.0
6451,0,NAO-2018-00848-rhs,Norfolk,-77.60868,39.13938,0,Loudoun,51.0
6452,1,NAO-2018-00885,Norfolk,-76.08004,36.78836,1,Virginia Beach,51.0
6453,1,NAO-2018-00897-rhs,Norfolk,-77.43829,39.02241,1,Loudoun,51.0
6454,1,NAO-2018-00931,Norfolk,-80.42006,37.25847,0,Montgomery,51.0
6455,1,NAO-2018-00934,Norfolk,-77.31853,38.69654,0,Prince William,51.0
6456,0,NAO-2018-00941,Norfolk,-76.3497,36.74089,1,Chesapeake,51.0
6457,0,NAO-2018-00956-rhs,Norfolk,-78.19107,38.91724,0,Warren,51.0
6458,0,NAO-2018-00962-tca,Norfolk,-77.362,38.837,0,Fairfax,51.0
6459,1,NAO-2018-00963-tca,Norfolk,-77.46483,38.89434,0,Fairfax,51.0
6460,0,NAO-2018-00978,Norfolk,-75.99216,36.84336,1,Virginia Beach,51.0
6461,0,NAO-2018-00981-tmm,Norfolk,-82.44731,36.97692,1,Wise,51.0
6462,0,NAO-2018-00985,Norfolk,-77.42338,37.53997,0,Richmond,51.0
6463,0,NAO-2018-01019,Norfolk,-76.48923,37.08664,0,Newport News,51.0
6464,1,NAO-2018-01028,Norfolk,-78.89984,36.69277,0,Halifax,51.0
6465,1,NAO-2018-01056,Norfolk,-81.06743,36.95174,0,Wythe,51.0
6466,1,NAO-2018-01117,Norfolk,-78.36721,38.01562,0,Albemarle,51.0
6467,0,NAO-2018-01131-rhs,Norfolk,-77.69933,39.12918,0,Loudoun,51.0
6468,0,NAO-2018-01141,Norfolk,-81.812,37.1757,0,Tazewell,51.0
6469,0,NAO-2018-01179,Norfolk,-75.37299,37.9268,0,Accomack,51.0
6470,0,NAO-2018-01323-tca,Norfolk,-77.23127,38.69852,0,Fairfax,51.0
6471,1,NAO-2018-01347-tca,Norfolk,-77.10641,38.83382,0,Alexandria,51.0
6472,1,NAO-2018-01348-tca,Norfolk,-77.26489,38.78875,0,Fairfax,51.0
6473,0,NAO-2018-01349-tca,Norfolk,-77.07859,38.77936,0,Fairfax,51.0
6474,0,NAO-2018-01399-rhs,Norfolk,-77.48958,38.96579,0,Loudoun,51.0
6475,0,NAO-2018-01400-rhs,Norfolk,-78.20724,39.11992,0,Frederick,51.0
6476,0,NAO-2018-01633-rab,Norfolk,-82.3113,36.90451,0,Wise,51.0
6477,0,NAO-2018-01785,Norfolk,-82.58082,36.63777,0,Scott,51.0
6478,0,NAO-2018-01855-rhs,Norfolk,-77.50809,38.92512,0,Loudoun,51.0
6479,0,NAO-2018-01874-rhs,Norfolk,-77.55233,38.94989,0,Loudoun,51.0
6480,0,NAO-2018-01875-rhs,Norfolk,-77.5524,38.95149,0,Loudoun,51.0
6481,0,NAO-2018-01991,Norfolk,-75.94171,36.74072,0,Virginia Beach,51.0
6482,0,NAO-2019-00224,Norfolk,-75.93117,36.71207,0,Virginia Beach,51.0
6483,1,NAO-2019-00334,Norfolk,-82.36556,37.175,0,Dickenson,51.0
6484,0,NAO-2019-00384-rhs,Norfolk,-77.54084,38.93675,0,Loudoun,51.0
6485,0,NAO-2019-00466-rhs,Norfolk,-77.56901,38.92174,0,Loudoun,51.0
6486,0,NAO-2019-00721,Norfolk,-76.77413,36.86371,0,Isle of Wight,51.0
6487,0,NAO-2019-00722,Norfolk,-76.7693,36.86106,0,Isle of Wight,51.0
6488,0,NAO-2019-00871-rhs,Norfolk,-77.6118,39.18466,0,Loudoun,51.0
6489,0,NAO-2019-00872-rhs,Norfolk,-78.54844,38.84344,0,Shenandoah,51.0
6490,0,NAO-2019-01027-rhs,Norfolk,-77.44175,38.99808,0,Loudoun,51.0
6491,1,NAO-2019-01321-AJD,Norfolk,-75.95293,37.39376,0,Northampton,51.0
6492,1,NAO-2019-01349,Norfolk,-76.4601,36.86107,1,Suffolk,51.0
6493,0,NAO-2019-01622-rhs,Norfolk,-77.57486,39.10855,0,Loudoun,51.0
6494,1,NAO-2019-01654,Norfolk,-82.3465,37.0327,0,Dickenson,51.0
6495,1,NAO-2019-01656,Norfolk,-82.3157,37.0273,0,Dickenson,51.0
6496,0,NAO-2019-01733,Norfolk,-77.41868,38.80435,1,Fairfax,51.0
6497,0,NAO-2019-01739-rhs,Norfolk,-77.42327,39.00631,0,Loudoun,51.0
6498,0,NAO-2019-01807,Norfolk,-76.76435,36.85852,0,Isle of Wight,51.0
6499,0,NAO-2019-01809-rhs,Norfolk,-77.49447,39.04941,0,Loudoun,51.0
6500,0,NAO-2019-01861,Norfolk,-79.06712,38.14806,1,Staunton,51.0
6501,1,NAO-2019-01910,Norfolk,-82.6134,37.0787,1,Wise,51.0
6502,1,NAO-2019-01912,Norfolk,-82.6058,37.1113,0,Wise,51.0
6503,1,NAO-2019-02050-rhs,Norfolk,-77.74066,39.03475,1,Loudoun,51.0
6504,1,NAO-2019-02164-arl,Norfolk,-77.5549,38.77354,0,Prince William,51.0
6505,1,NAO-2019-02187-rhs,Norfolk,-77.55539,39.10858,0,Loudoun,51.0
6506,1,NAO-2019-02207-bcd,Norfolk,-76.23911,36.7613,1,Chesapeake,51.0
6507,0,NAO-2019-02213-tca,Norfolk,-77.48162,38.89846,0,Fairfax,51.0
6508,0,NAO-2019-02232,Norfolk,-82.56562,37.03127,1,Wise,51.0
6509,1,NAO-2019-02258-ekh,Norfolk,-77.52537,37.40671,0,Chesterfield,51.0
6510,1,NAO-2019-02282-rhs,Norfolk,-77.78557,39.00663,1,Loudoun,51.0
6511,1,NAO-2019-02297-tca,Norfolk,-77.21349,38.90201,0,Fairfax,51.0
6512,0,NAO-2019-02301-rdb,Norfolk,-77.39703,38.4733,0,Stafford,51.0
6513,0,NAO-2019-02308-rhs,Norfolk,-77.45251,39.01635,0,Loudoun,51.0
6514,0,NAO-2020-00049,Norfolk,-75.97675,36.84997,0,Virginia Beach,51.0
6515,0,NAO-2020-00059-vdp,Norfolk,-79.40786,37.90501,0,Rockbridge,51.0
6516,0,NAO-2020-00067-jsh,Norfolk,-77.4422,37.6719,0,Henrico,51.0
6517,0,NAO-2020-00072,Norfolk,-75.82071,37.52881,0,Northampton,51.0
6518,1,NAO-2020-00086-sbg,Norfolk,-77.43583,38.25639,1,Spotsylvania,51.0
6519,0,NAO-2020-00175,Norfolk,-75.94098,37.36131,0,Northampton,51.0
6520,1,NAO-2020-00185-tca,Norfolk,-77.08775,38.84319,1,Arlington,51.0
6521,1,NAO-2020-00186-tca,Norfolk,-77.41242,38.88826,1,Fairfax,51.0
6522,1,NAO-2020-00220-rhs,Norfolk,-77.66126,39.20759,0,Loudoun,51.0
6523,0,NAO-2020-00224-rhs,Norfolk,-78.17864,39.2027,0,Winchester,51.0
6524,0,NAO-2020-00241-rhs,Norfolk,-77.48556,39.07201,0,Loudoun,51.0
6525,1,NAO-2020-00277-tca,Norfolk,-77.32419,38.88999,1,Fairfax,51.0
6526,0,NAO-2020-00285-bcd,Norfolk,-76.27618,36.75417,0,Chesapeake,51.0
6527,0,NAO-2020-00293,Norfolk,-76.33726,36.77038,1,Chesapeake,51.0
6528,0,NAO-2020-00297-rhs,Norfolk,-77.5494,39.11078,0,Loudoun,51.0
6529,1,NAO-2020-00299-rdb,Norfolk,-77.3936,38.3974,1,Stafford,51.0
6530,1,NAO-2020-00320-tca,Norfolk,-77.31311,38.95981,1,Fairfax,51.0
6531,1,NAO-2020-00333-bcd,Norfolk,-76.39291,36.85856,1,Portsmouth,51.0
6532,0,NAO-2020-00351,Norfolk,-82.53617,37.15819,1,Dickenson,51.0
6533,1,NAO-2020-00370-tca,Norfolk,-77.08101,38.82113,1,Alexandria,51.0
6534,0,NAO-2020-00375-rdb,Norfolk,-77.47889,38.41584,0,Stafford,51.0
6535,0,NAO-2020-00419-rdb,Norfolk,-77.44887,38.47146,0,Stafford,51.0
6536,1,NAO-2020-00424-rhs,Norfolk,-77.53098,39.11554,1,Loudoun,51.0
6537,0,NAO-2020-00430,Norfolk,-78.55734,38.81982,0,Shenandoah,51.0
6538,1,NAO-2020-00441-tca,Norfolk,-77.30034,38.89662,1,Fairfax,51.0
6539,0,NAO-2020-00453-rdb,Norfolk,-77.34578,38.57428,0,Prince William,51.0
6540,1,NAO-2020-00472,Norfolk,-77.37697,39.05318,1,Loudoun,51.0
6541,1,NAO-2020-00473-rhs,Norfolk,-77.70255,39.14347,1,Loudoun,51.0
6542,0,NAO-2020-00503-gaj,Norfolk,-75.70167,37.70526,1,Accomack,51.0
6543,0,NAO-2020-00516-arl,Norfolk,-77.62065,38.80142,1,Prince William,51.0
6544,0,NAO-2020-00527,Norfolk,-82.0416,36.7123,0,Washington,51.0
6545,0,NAO-2020-00533-rdb,Norfolk,-77.47377,38.29715,0,Fredericksburg,51.0
6546,0,NAO-2020-00536-rdb,Norfolk,-77.42139,38.32015,0,Stafford,51.0
6547,1,NAO-2020-00544-rdb,Norfolk,-77.52,38.31139,0,Fredericksburg,51.0
6548,1,NAO-2020-00552-jsh,Norfolk,-77.4612,37.8642,0,Hanover,51.0
6549,1,NAO-2020-00564-rhs,Norfolk,-77.56309,38.972,0,Loudoun,51.0
6550,1,NAO-2020-00577-rhs,Norfolk,-77.4871,39.06734,1,Loudoun,51.0
6551,1,NAO-2020-00587-rhs,Norfolk,-77.52215,38.93379,1,Loudoun,51.0
6552,0,NAO-2020-00594,Norfolk,-79.92574,37.3313,0,Roanoke,51.0
6553,0,NAO-2020-00614,Norfolk,-77.38628,39.03816,0,Loudoun,51.0
6554,1,NAO-2020-00618-rdb,Norfolk,-77.26412,38.57414,1,Prince William,51.0
6555,1,NAO-2020-00621-rhs,Norfolk,-77.51263,39.03146,1,Loudoun,51.0
6556,0,NAO-2020-00637,Norfolk,-77.55391,39.12378,0,Loudoun,51.0
6557,0,NAO-2020-00638-tca,Norfolk,-77.13566,38.79139,0,Fairfax,51.0
6558,1,NAO-2020-00657-rhs,Norfolk,-77.54146,39.15275,1,Loudoun,51.0
6559,0,NAO-2020-00662-s9f,Norfolk,-77.09171,37.49745,0,New Kent,51.0
6560,1,NAO-2020-00684,Norfolk,-79.95672,37.26693,0,Roanoke,51.0
6561,0,NAO-2020-00719-tca,Norfolk,-77.22644,38.90546,0,Fairfax,51.0
6562,0,NAO-2020-00720-tca,Norfolk,-77.44415,38.87547,0,Fairfax,51.0
6563,0,NAO-2020-00721-tca,Norfolk,-77.31255,38.9158,0,Fairfax,51.0
6564,1,NAO-2020-00755-man,Norfolk,-76.67,37.0878,1,Isle of Wight,51.0
6565,1,NAO-2020-00760-rhs,Norfolk,-77.46383,39.05416,0,Loudoun,51.0
6566,0,NAO-2020-00777,Norfolk,-76.3197,37.5479,0,Middlesex,51.0
6567,0,NAO-2020-00781-bcd,Norfolk,-76.67875,37.09793,0,Isle of Wight,51.0
6568,0,NAO-2020-00810,Norfolk,-77.47509,38.91088,1,Fairfax,51.0
6569,0,NAO-2020-00848-gaj,Norfolk,-76.02066,36.57215,0,Virginia Beach,51.0
6570,1,NAO-2020-00852-bcd,Norfolk,-76.12117,36.9037,1,Virginia Beach,51.0
6571,1,NAO-2020-00855-tca,Norfolk,-77.26498,38.86321,1,Fairfax,51.0
6572,0,NAO-2020-00860-dak,Norfolk,-76.31659,37.01987,0,Hampton,51.0
6573,1,NAO-2020-00901-tca,Norfolk,-77.17587,38.91918,0,Fairfax,51.0
6574,1,NAO-2020-00988-gaj,Norfolk,-76.47948,36.81293,1,Suffolk,51.0
6575,1,NAO-2020-01001-bcd,Norfolk,-76.01584,36.69162,1,Virginia Beach,51.0
6576,0,NAO-2020-01026-tca,Norfolk,-77.2434,38.82688,0,Fairfax,51.0
6577,1,NAP-2008-00777-39,Philadelphia,-74.66009,39.47774,0,Atlantic,34.0
6578,1,NAP-2009-00907-35,Philadelphia,-75.11111,40.57,0,Hunterdon,34.0
6579,0,NAP-2010-00267-65,Philadelphia,-75.3922,41.1325,0,Monroe,42.0
6580,1,NAP-2010-00830-67,Philadelphia,-74.1491,39.8457,0,Ocean,34.0
6581,1,NAP-2010-00898-24,Philadelphia,-74.05846,40.09238,0,Ocean,34.0
6582,1,NAP-2011-00199-74,Philadelphia,-75.6164,39.3189,0,New Castle,10.0
6583,0,NAP-2012-00392-76,Philadelphia,-75.27841,40.11819,0,Montgomery,42.0
6584,1,NAP-2012-00492-75,Philadelphia,-75.18099,39.95299,0,Philadelphia,42.0
6585,0,NAP-2012-00500-65,Philadelphia,-75.35638,41.13779,0,Monroe,42.0
6586,1,NAP-2012-00517-56,Philadelphia,-74.15964,39.86872,0,Ocean,34.0
6587,1,NAP-2013-00452-74,Philadelphia,-75.57349,39.7253,0,New Castle,10.0
6588,1,NAP-2014-01001-56,Philadelphia,-74.71429,39.35841,0,Atlantic,34.0
6589,1,NAP-2014-01020-64,Philadelphia,-75.7202,39.67451,1,New Castle,10.0
6590,1,NAP-2015-00372,Philadelphia,-75.57309,39.72077,1,New Castle,10.0
6591,0,NAP-2015-00624-72,Philadelphia,-75.3046,40.84158,1,Northampton,42.0
6592,0,NAP-2015-00833-72,Philadelphia,-75.13241,40.97181,0,Warren,34.0
6593,1,NAP-2015-01016-1,Philadelphia,-74.18375,39.78697,0,Ocean,34.0
6594,1,NAP-2015-01031,Philadelphia,-75.36925,39.83609,0,Delaware,42.0
6595,0,NAP-2015-01086-72,Philadelphia,-75.45082,40.59507,0,Lehigh,42.0
6596,0,NAP-2015-01090-72,Philadelphia,-75.28381,40.69319,0,Northampton,42.0
6597,0,NAP-2015-01143-65,Philadelphia,-75.55652,41.16188,0,Monroe,42.0
6598,0,NAP-2015-01197,Philadelphia,-75.68835,40.08289,0,Chester,42.0
6599,0,NAP-2016-00073-1,Philadelphia,-75.21408,40.11979,0,Montgomery,42.0
6600,1,NAP-2016-00101-51,Philadelphia,-75.33972,40.77722,0,Northampton,42.0
6601,1,NAP-2016-00113-1,Philadelphia,-75.39508,39.9441,0,Delaware,42.0
6602,0,NAP-2016-00130-72,Philadelphia,-75.42321,40.55056,0,Lehigh,42.0
6603,1,NAP-2016-00148-83,Philadelphia,-75.41243,40.23567,1,Montgomery,42.0
6604,1,NAP-2016-00158-1,Philadelphia,-74.06645,40.05651,0,Ocean,34.0
6605,0,NAP-2016-00165-65,Philadelphia,-75.49041,41.24042,0,Wayne,42.0
6606,1,NAP-2016-00166-83,Philadelphia,-74.1618,39.81977,0,Ocean,34.0
6607,1,NAP-2016-00181-39,Philadelphia,-75.29716,39.84144,1,Gloucester,34.0
6608,0,NAP-2016-00238-72,Philadelphia,-75.19124,40.8818,1,Northampton,42.0
6609,1,NAP-2016-00250,Philadelphia,-75.07366,38.61299,0,Sussex,10.0
6610,0,NAP-2016-00260-72,Philadelphia,-75.44734,40.65991,0,Lehigh,42.0
6611,0,NAP-2016-00267-65,Philadelphia,-75.40814,41.07711,0,Monroe,42.0
6612,0,NAP-2016-00282-35,Philadelphia,-75.51809,40.05374,0,Chester,42.0
6613,0,NAP-2016-00298-65,Philadelphia,-75.40829,41.08057,0,Monroe,42.0
6614,1,NAP-2016-00480-64,Philadelphia,-75.18724,38.7155,0,Sussex,10.0
6615,0,NAP-2016-00533-65,Philadelphia,-75.41698,41.09728,0,Monroe,42.0
6616,0,NAP-2016-00561-65,Philadelphia,-75.39848,41.07654,0,Monroe,42.0
6617,0,NAP-2016-00575-65,Philadelphia,-75.6079,40.67882,0,Lehigh,42.0
6618,0,NAP-2016-00582-51,Philadelphia,-76.05888,40.80315,0,Schuylkill,42.0
6619,1,NAP-2016-00583-51,Philadelphia,-75.505,41.00333,0,Monroe,42.0
6620,0,NAP-2016-00636-65,Philadelphia,-75.799,41.11127,0,Luzerne,42.0
6621,0,NAP-2016-00638-65,Philadelphia,-75.41066,41.07948,0,Monroe,42.0
6622,1,NAP-2016-00670-86,Philadelphia,-74.61062,39.25923,0,Cape May,34.0
6623,0,NAP-2016-00702-72,Philadelphia,-75.30001,40.82916,1,Northampton,42.0
6624,0,NAP-2016-00739-65,Philadelphia,-75.90736,40.92145,0,Carbon,42.0
6625,0,NAP-2016-00902-65,Philadelphia,-75.375,41.11403,0,Monroe,42.0
6626,0,NAP-2016-00905-65,Philadelphia,-75.32574,40.88446,0,Monroe,42.0
6627,0,NAP-2016-00912-24,Philadelphia,-75.20312,40.23098,0,Montgomery,42.0
6628,1,NAP-2016-00913-51,Philadelphia,-75.57238,40.99144,0,Carbon,42.0
6629,1,NAP-2016-00914-51,Philadelphia,-75.33917,40.77722,0,Northampton,42.0
6630,0,NAP-2016-01013-65,Philadelphia,-75.17513,41.02425,0,Monroe,42.0
6631,0,NAP-2016-01014-65,Philadelphia,-75.17504,41.02452,0,Monroe,42.0
6632,0,NAP-2016-01015-65,Philadelphia,-75.1762,41.02365,0,Monroe,42.0
6633,0,NAP-2016-01016-65,Philadelphia,-75.17644,41.02349,0,Monroe,42.0
6634,0,NAP-2016-01017-65,Philadelphia,-75.17594,41.02382,0,Monroe,42.0
6635,0,NAP-2016-01031-65,Philadelphia,-75.18163,41.02041,0,Monroe,42.0
6636,1,NAP-2016-01053-56,Philadelphia,-74.76972,39.05082,0,Cape May,34.0
6637,1,NAP-2016-01055-83,Philadelphia,-74.73804,39.08747,0,Cape May,34.0
6638,0,NAP-2017-00030,Philadelphia,-74.655,39.19722,0,Cape May,34.0
6639,0,NAP-2017-00049-65,Philadelphia,-75.56234,41.17943,0,Monroe,42.0
6640,0,NAP-2017-00117-51,Philadelphia,-75.56389,41.05944,0,Monroe,42.0
6641,1,NAP-2017-00120-56,Philadelphia,-74.0529,40.03544,0,Ocean,34.0
6642,0,NAP-2017-00134-65,Philadelphia,-75.41842,41.09764,0,Monroe,42.0
6643,0,NAP-2017-00139-51,Philadelphia,-75.34167,40.03417,0,Delaware,42.0
6644,1,NAP-2017-00190-83,Philadelphia,-74.71311,39.13018,0,Cape May,34.0
6645,0,NAP-2017-00217-65,Philadelphia,-75.56019,41.157,0,Monroe,42.0
6646,0,NAP-2017-00264-51,Philadelphia,-75.31839,40.73251,0,Northampton,42.0
6647,0,NAP-2017-00281-72,Philadelphia,-75.38868,40.52244,0,Lehigh,42.0
6648,1,NAP-2017-00455-24,Philadelphia,-74.18255,39.79064,0,Ocean,34.0
6649,0,NAP-2017-00533-24,Philadelphia,-75.19305,40.22947,0,Montgomery,42.0
6650,0,NAP-2017-00696-65,Philadelphia,-75.35903,41.4258,0,Wayne,42.0
6651,0,NAP-2017-00764-65,Philadelphia,-75.28928,41.02102,0,Monroe,42.0
6652,0,NAP-2018-00025,Philadelphia,-75.3528,41.43053,0,Wayne,42.0
6653,0,NAP-2018-00027,Philadelphia,-75.3061,41.71922,0,Wayne,42.0
6654,0,NAP-2018-00081-51,Philadelphia,-74.86056,40.18861,0,Bucks,42.0
6655,1,NAP-2018-00277-95,Philadelphia,-74.7967,40.12082,0,Burlington,34.0
6656,0,NAP-2018-00286-65,Philadelphia,-75.41936,41.08353,0,Monroe,42.0
6657,0,NAP-2018-00883-90,Philadelphia,-75.50211,40.45918,0,Lehigh,42.0
6658,1,NAP-2018-01124-74,Philadelphia,-75.58969,39.81711,0,New Castle,10.0
6659,1,NAP-2019-00029-86,Philadelphia,-74.48532,39.34126,0,Atlantic,34.0
6660,1,NAP-2019-00284,Philadelphia,-75.62247,41.08718,1,Carbon,42.0
6661,0,NAP-2019-00364-51,Philadelphia,-75.41528,40.5875,0,Lehigh,42.0
6662,0,NAP-2019-00994-51,Philadelphia,-75.56389,41.15694,0,Monroe,42.0
6663,0,NAP-2019-01157,Philadelphia,-75.44365,41.11311,0,Monroe,42.0
6664,0,NAP-2019-01163-51,Philadelphia,-75.38471,40.58889,0,Northampton,42.0
6665,1,NAP-2019-01168-24,Philadelphia,-75.43053,39.85432,1,Delaware,42.0
6666,0,NAP-2020-00080-24,Philadelphia,-75.492,40.1623,1,Montgomery,42.0
6667,0,NAP-2020-00179,Philadelphia,-75.33439,41.0518,0,Monroe,42.0
6668,1,NAP-2020-00225-51,Philadelphia,-75.40662,41.1189,0,Monroe,42.0
6669,0,NAP-2020-00329,Philadelphia,-75.29257,40.83583,0,Northampton,42.0
6670,0,NAP-2020-00399-24,Philadelphia,-75.2259,40.24288,0,Montgomery,42.0
6671,0,NWK-2008-02031,Kansas City,-100.25637,37.17925,1,Meade,20.0
6672,0,NWK-2009-01258,Kansas City,-92.57053,38.36162,0,Miller,29.0
6673,0,NWK-2010-02097,Kansas City,-90.82004,38.55516,1,Franklin,29.0
6674,1,NWK-2011-00361,Kansas City,-92.17077,38.58757,0,Callaway,29.0
6675,1,NWK-2011-00362,Kansas City,-91.41992,38.71286,0,Montgomery,29.0
6676,1,NWK-2011-00363,Kansas City,-94.61132,39.16294,0,Platte,29.0
6677,1,NWK-2011-00364,Kansas City,-92.5626,38.97199,0,Howard,29.0
6678,0,NWK-2014-00907,Kansas City,-97.83471,37.45211,1,Kingman,20.0
6679,0,NWK-2014-01115,Kansas City,-95.54469,37.13532,1,Montgomery,20.0
6680,0,NWK-2015-00063,Kansas City,-94.98582,38.03899,0,Linn,20.0
6681,0,NWK-2015-00064,Kansas City,-94.49443,38.1541,1,Bates,29.0
6682,0,NWK-2015-00241,Kansas City,-94.94954,38.77478,0,Johnson,20.0
6683,1,NWK-2015-01565,Kansas City,-96.4655,38.37225,0,Chase,20.0
6684,0,NWK-2015-01830,Kansas City,-95.44951,39.20408,0,Jefferson,20.0
6685,0,NWK-2015-01847,Kansas City,-94.5035,38.8103,1,Cass,29.0
6686,0,NWK-2015-01850,Kansas City,-92.0911,37.11936,0,Texas,29.0
6687,0,NWK-2015-01853,Kansas City,-92.68177,38.11034,0,Camden,29.0
6688,1,NWK-2015-01872,Kansas City,-94.61722,39.16615,0,Platte,29.0
6689,1,NWK-2015-01875,Kansas City,-96.30988,39.19712,0,Pottawatomie,20.0
6690,0,NWK-2015-01885,Kansas City,-94.4668,38.74212,0,Cass,29.0
6691,0,NWK-2015-01895,Kansas City,-97.39534,39.58442,1,Cloud,20.0
6692,0,NWK-2015-01947,Kansas City,-93.62138,39.22527,0,Lafayette,29.0
6693,1,NWK-2015-01974,Kansas City,-94.72717,38.82249,0,Johnson,20.0
6694,1,NWK-2015-02020,Kansas City,-94.69579,39.00251,0,Johnson,20.0
6695,1,NWK-2015-02026,Kansas City,-94.68575,38.94472,0,Johnson,20.0
6696,0,NWK-2015-02030,Kansas City,-94.94822,38.77842,1,Johnson,20.0
6697,0,NWK-2015-02042,Kansas City,-99.86547,39.2267,0,Graham,20.0
6698,0,NWK-2015-02043,Kansas City,-99.8541,39.36389,1,Graham,20.0
6699,0,NWK-2015-02056,Kansas City,-94.8666,38.96875,1,Johnson,20.0
6700,0,NWK-2015-02140,Kansas City,-97.53074,37.71264,1,Sedgwick,20.0
6701,0,NWK-2015-02147,Kansas City,-96.86909,39.78318,1,Washington,20.0
6702,0,NWK-2015-02149,Kansas City,-94.35994,38.48105,0,Cass,29.0
6703,1,NWK-2015-02189,Kansas City,-90.94942,38.53743,0,Franklin,29.0
6704,0,NWK-2015-02193,Kansas City,-95.69051,39.44977,1,Jackson,20.0
6705,0,NWK-2015-02195,Kansas City,-95.87625,37.20296,1,Montgomery,20.0
6706,0,NWK-2015-02196,Kansas City,-95.33523,38.87707,1,Douglas,20.0
6707,1,NWK-2015-02265,Kansas City,-96.87466,39.79122,0,Washington,20.0
6708,0,NWK-2015-02298,Kansas City,-98.42748,37.63974,1,Kingman,20.0
6709,0,NWK-2015-02316,Kansas City,-101.73498,37.58593,1,Stanton,20.0
6710,0,NWK-2015-02371,Kansas City,-97.18461,38.34032,1,Marion,20.0
6711,0,NWK-2015-02400,Kansas City,-95.65546,39.06974,1,Shawnee,20.0
6712,0,NWK-2015-02401,Kansas City,-95.77596,39.20835,1,Shawnee,20.0
6713,0,NWK-2015-02404,Kansas City,-96.41726,39.6752,0,Marshall,20.0
6714,0,NWK-2015-02423,Kansas City,-95.20568,39.02725,1,Douglas,20.0
6715,1,NWK-2015-02426,Kansas City,-93.89946,39.73231,0,Caldwell,29.0
6716,0,NWK-2015-02456,Kansas City,-99.8431,39.33433,1,Graham,20.0
6717,1,NWK-2015-02466,Kansas City,-93.48695,39.36766,0,Carroll,29.0
6718,0,NWK-2015-02472,Kansas City,-94.83027,38.86588,1,Johnson,20.0
6719,1,NWK-2015-02507,Kansas City,-96.54246,39.20811,0,Pottawatomie,20.0
6720,0,NWK-2016-00019,Kansas City,-93.08584,37.28934,0,Greene,29.0
6721,0,NWK-2016-00034,Kansas City,-94.34665,39.89171,0,DeKalb,29.0
6722,1,NWK-2016-00042,Kansas City,-97.05144,38.94574,0,Dickinson,20.0
6723,1,NWK-2016-00051,Kansas City,-97.06323,39.30899,0,Clay,20.0
6724,0,NWK-2016-00056,Kansas City,-91.97739,37.93318,0,Phelps,29.0
6725,0,NWK-2016-00057,Kansas City,-97.44309,37.63082,1,Sedgwick,20.0
6726,0,NWK-2016-00063,Kansas City,-95.76258,39.03694,1,Shawnee,20.0
6727,0,NWK-2016-00097,Kansas City,-94.95744,38.77558,1,Johnson,20.0
6728,0,NWK-2016-00107,Kansas City,-91.06555,38.64025,0,Warren,29.0
6729,0,NWK-2016-00123,Kansas City,-94.84876,38.96877,1,Johnson,20.0
6730,0,NWK-2016-00132,Kansas City,-97.63422,39.82542,0,Republic,20.0
6731,0,NWK-2016-00133,Kansas City,-96.54646,39.17613,1,Riley,20.0
6732,0,NWK-2016-00143,Kansas City,-97.6478,38.38627,1,McPherson,20.0
6733,0,NWK-2016-00178,Kansas City,-96.6517,39.15104,1,Riley,20.0
6734,0,NWK-2016-00193,Kansas City,-97.39808,39.63963,1,Cloud,20.0
6735,0,NWK-2016-00194,Kansas City,-100.44129,39.3671,1,Sheridan,20.0
6736,0,NWK-2016-00204,Kansas City,-95.74582,37.86819,1,Woodson,20.0
6737,0,NWK-2016-00205,Kansas City,-91.84067,37.78996,0,Phelps,29.0
6738,0,NWK-2016-00255,Kansas City,-92.23135,38.82552,1,Boone,29.0
6739,0,NWK-2016-00268,Kansas City,-97.45179,37.77946,0,Sedgwick,20.0
6740,0,NWK-2016-00271,Kansas City,-97.69473,39.12914,1,Ottawa,20.0
6741,0,NWK-2016-00277,Kansas City,-96.92796,38.94579,1,Dickinson,20.0
6742,1,NWK-2016-00301,Kansas City,-91.11524,38.60243,0,Warren,29.0
6743,0,NWK-2016-00344,Kansas City,-98.07735,37.16824,1,Harper,20.0
6744,0,NWK-2016-00386,Kansas City,-97.01877,38.97807,0,Dickinson,20.0
6745,0,NWK-2016-00391,Kansas City,-96.58018,39.22731,1,Riley,20.0
6746,0,NWK-2016-00398,Kansas City,-97.66678,38.75332,0,Saline,20.0
6747,0,NWK-2016-00402,Kansas City,-94.59906,39.19585,1,Clay,29.0
6748,0,NWK-2016-00421,Kansas City,-97.64917,38.92889,1,Saline,20.0
6749,0,NWK-2016-00442,Kansas City,-99.76101,39.35946,1,Graham,20.0
6750,1,NWK-2016-00450,Kansas City,-91.31554,38.78316,0,Warren,29.0
6751,1,NWK-2016-00451,Kansas City,-91.32437,38.77751,0,Warren,29.0
6752,0,NWK-2016-00462,Kansas City,-97.64916,39.80517,1,Republic,20.0
6753,0,NWK-2016-00476,Kansas City,-97.78958,39.19756,1,Ottawa,20.0
6754,0,NWK-2016-00500,Kansas City,-94.18437,38.55727,0,Cass,29.0
