jurisdiction_type,da_number,district,project_name,longitude,latitude,date_issued_or_denied,rha_determination,cwa_determination,rha1,rha2,cwa1,cwa2,cwa3,cwa4,cwa5,cwa6,cwa7,cwa8,cwa9,potential_wetland,index
RAPANOS,NWP-2019-00538,Portland,Jurisdictional Determination -Water Treatment Facility on SE 5th Ave in Ontario Oregon (JD Only),-116.93613,44.02274,03/05/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7486
RAPANOS,NWP-2019-00551,Portland,Kelso Avenue and SE 322nd Avenue (AJD Only),-122.33417,45.42027,06/08/2020,0,1,0,0,0,0,0,1,0,0,1,0,0,0,7487
RAPANOS,NWP-2019-00552,Portland,Strata Solar LLC - Le Brun Road NE Gervais (JD Only),-122.91263000000001,45.13896,01/30/2020,0,1,0,0,0,0,1,0,1,0,0,0,0,1,7488
RAPANOS,NWP-2019-00553,Portland,North of S Monte Cristo Road and 0.6 Miles east of Hwy 213 (AJD Only),-122.66214,45.10492,04/27/2020,0,1,0,0,0,0,1,0,1,0,0,0,0,1,7489
RAPANOS,NWP-2019-00554,Portland,Strata Solar LLC - Bents Road NE Sherwood (JD Only),-122.80973,45.2527,01/30/2020,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7490
RAPANOS,NWP-2019-00556,Portland,Magnificence Development (Residential Development),-123.1992,44.08405,05/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7491
RAPANOS,NWP-2020-00030,Portland,"Diamond Lines Delivery Systems - PDX, SE corner of intersection of NE 158th Ave. and NE Airport Way (JD Only)",-122.49902,45.55664,01/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7492
RAPANOS,NWP-2020-00037,Portland,Beaver Bark (JD Only),-122.86679,45.776759999999996,05/06/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7493
RAPANOS,NWP-2020-00040,Portland,Josephine County,-123.6828,42.10263,05/26/2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7494
RAPANOS,NWP-2020-00064,Portland,"2 Marine Dr., Boardman, OR ",-119.69398000000001,45.850120000000004,03/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7495
RAPANOS,NWP-2020-00068,Portland,Delta Sand & Gravel (JD Only),-123.11816999999999,44.10418,04/03/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7496
RAPANOS,NWP-2020-00078,Portland,Kettle Court and Hawthorne Avenue (JD Only),-122.99561000000001,44.92473,04/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7497
RAPANOS,NWP-2020-00085,Portland,Linn Economic Development Group-Mid-Willamette Valley Intermodal Transfer Center,-123.06119,44.67228,05/15/2020,0,1,0,0,0,0,0,0,1,1,0,0,0,1,7498
RAPANOS,NWP-2020-00093,Portland,Pleasant Valley - 8000 SE 190th Drive (JD Only),-122.46306000000001,45.4649,04/06/2020,0,1,0,0,0,0,1,0,1,1,0,0,0,0,7499
RAPANOS,NWP-2020-00109,Portland,18250 SW Kemmer Road (JD Only),-122.86483,45.452259999999995,04/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7500
RAPANOS,NWP-2020-00125,Portland,"2155 NE Division Street, Gresham Golf Course (JD Only)",-122.40874,45.50931,04/24/2020,0,1,0,0,0,0,1,1,1,0,1,0,0,1,7501
RAPANOS,NWP-2020-00132,Portland,PoL North Stormwater Ditch (JD only),-122.94548999999999,46.11412,04/07/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7502
RAPANOS,NWP-2020-00164,Portland,NE Jackson School Rd ,-122.9812,45.5346,05/15/2020,0,1,0,0,0,0,0,0,1,1,0,0,0,1,7503
RAPANOS,NWP-2020-00197,Portland,East Park Estates Phase 1 and 2,-122.96483,44.934020000000004,06/08/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7504
RAPANOS,NWS-0-09860,Seattle,PACIFIC COAST COAL COMPANY,-122.27583,47.32222,08/09/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7505
RAPANOS,NWS-2009-00605,Seattle,"Bellingham, City of",-122.4845,48.75164,06/24/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7506
RAPANOS,NWS-2009-00785,Seattle,Pascolo Estates(jd only),-122.27488999999998,47.23028,08/15/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7507
RAPANOS,NWS-2009-01111,Seattle,AHBL (JD only),-122.27636000000001,47.11587,12/28/2015,0,1,0,0,0,0,1,0,1,0,0,0,0,1,7508
RAPANOS,NWS-2010-00507,Seattle,Mount Vernon School District (JD only),-122.27423999999999,48.42331,02/09/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7509
RAPANOS,NWS-2012-00054,Seattle,Samish Indian Tribe (JD ONLY),-122.55736,48.45921,05/09/2016,0,1,0,0,0,0,0,1,0,0,1,0,0,0,7510
RAPANOS,NWS-2014-00514,Seattle,"Munson, Lowell and Jacqueline (Munson Development)",-122.32483,47.095459999999996,09/09/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7511
RAPANOS,NWS-2014-00892,Seattle,Terrace Mitigation Bank,-122.5166,45.6618,11/15/2016,0,1,0,0,0,0,1,0,0,1,0,0,0,1,7512
RAPANOS,NWS-2015-00156-WRD,Seattle,"Pierce County  Roads (198th Ave East, Rhodes Lake)",-122.16657,47.141459999999995,10/25/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7513
RAPANOS,NWS-2015-00309,Seattle,Hinton Developmenbt Corp (Fifth Plain Creek Subdivision) (JD only),-122.48743999999999,45.6803,09/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7514
RAPANOS,NWS-2015-00320,Seattle,Integrity Land (Raceway Mini Storage),-122.16391999999999,47.3293,03/02/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7515
RAPANOS,NWS-2015-00369,Seattle,IK Development (Deer Acres) JD ONLY,-122.13446,48.05126,08/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7516
RAPANOS,NWS-2015-00519,Seattle,"Waterford Development, LLC (Windmill Terrace Phase 2B) (JD Only)",-122.665,45.72333,05/05/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7517
RAPANOS,NWS-2015-00706,Seattle,Cascade School District (Jurisdictional determination),-120.66015,47.6013,12/22/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,1,7518
RAPANOS,NWS-2015-00714,Seattle,Avista Corporation (Long Lake Dam Spillway Modification),-117.8397,47.8375,10/10/2015,0,1,0,0,1,0,0,0,0,0,0,0,0,1,7519
CWR,NWS-2015-00780,Seattle,Chelan County Dept of Natural Resources (Nason Creek),-120.86388999999998,47.78687,10/05/2015,0,1,0,0,0,0,1,0,1,0,0,0,0,1,7520
RAPANOS,NWS-2015-00933,Seattle,Birch Bay Village Community Club (Fire Suppression System),-122.78633,48.93562,11/06/2015,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7521
RAPANOS,NWS-2015-00970,Seattle,WA ST Dept of Fish and Wildlife (Tumwater Falls hatchery),-122.90403,47.01441,11/19/2015,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7522
RAPANOS,NWS-2015-00981,Seattle,Whatcom Counrty Public Works (Jones Creek flood action),-122.21427,48.718540000000004,11/17/2015,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7523
RAPANOS,NWS-2015-01061,Seattle,Phillips 66 Ferndale Refinery (Piling),-122.71592,48.82678,12/21/2015,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7524
RAPANOS,NWS-2016-00026,Seattle,"Port Townsend, Port of (Pt. Hudson Breakwater Replacement)",-122.7503,48.11600000000001,01/20/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7525
RAPANOS,NWS-2016-00061,Seattle,Metropolitan Park District of Tacoma (JD Only),-122.40661999999999,47.20722,12/15/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7526
RAPANOS,NWS-2016-00079,Seattle,WA State Department of Ecology (sediment sampling),-122.54621000000002,48.7359,01/28/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7527
RAPANOS,NWS-2016-00085,Seattle,Skagit Valley College (JD only),-122.30559,48.43877,04/22/2016,0,1,0,0,0,0,0,1,0,0,1,0,0,0,7528
RAPANOS,NWS-2016-00113,Seattle,WAState Department of Ecology (Budd Inlet Sediment Sampling),-122.9118,47.1032,02/08/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7529
RAPANOS,NWS-2016-00139,Seattle,WA State Department of Ecology (Sediment Sampling),-122.39363,47.428329999999995,02/22/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7530
RAPANOS,NWS-2016-00157,Seattle,Whatcom County Public Works (Rusatz Road Emergency Bank Stabilization),-122.19561000000002,48.80822,02/22/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7531
RAPANOS,NWS-2016-00166,Seattle,"Bosworth, Michael",-122.81365,48.605740000000004,03/11/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7532
RAPANOS,NWS-2016-00174,Seattle,"Khazak, Mikhail (Emergancy Bank Stabilization)",-122.16208,48.833009999999994,03/01/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7533
RAPANOS,NWS-2016-00220,Seattle,"Sewall Wetland Consulting, Inc. (JD only)",-122.04236000000002,47.59787,08/03/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7534
RAPANOS,NWS-2016-00247,Seattle,"House, Dan (Mooring Buoy)",-122.98579,48.6013,03/17/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7535
RAPANOS,NWS-2016-00251,Seattle,Point Roberts Resort L.P. (float replacement),-123.06976,48.97913,03/17/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7536
RAPANOS,NWS-2016-00297,Seattle,"Schaefer, Steve",-122.80792,48.60472,04/06/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7537
RAPANOS,NWS-2016-00306,Seattle,Northwest Pipeline LLC (IGC Geotech),-122.87127,48.88813,04/06/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7538
RAPANOS,NWS-2016-00356,Seattle,"Waibel, Alexander (Dock and Float)",-122.07523,47.57703,04/20/2016,1,1,0,1,1,0,0,0,0,0,0,0,0,0,7539
RAPANOS,NWS-2016-00360,Seattle,"Bellingham, Port of (Boat Launch Modifications)",-122.49582,48.75675,04/22/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7540
RAPANOS,NWS-2016-00372,Seattle,WA ST Dept. of Ecology (Bellingham Bay Wood Waste Screening Survey),-122.55726000000001,48.761309999999995,04/26/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7541
RAPANOS,NWS-2016-00383,Seattle,"Cunard, Geoff (Mooring Buoy) ",-122.83298,48.61737,05/05/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7542
RAPANOS,NWS-2016-00418,Seattle,Friday Harbor Public Works (Sediment Sampling),-123.01872,48.538140000000006,05/16/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7543
RAPANOS,NWS-2016-00419,Seattle,Hance Family LLC (West Beach Pumpout Dock),-122.95936999999999,48.68833,05/17/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7544
RAPANOS,NWS-2016-00440,Seattle,"Birk, Balbir (JD Only)",-122.3231,47.28331,06/28/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7545
RAPANOS,NWS-2016-00442,Seattle,"Malinoff, Jeffrey (Buoy)",-122.92106000000001,48.519890000000004,05/18/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7546
RAPANOS,NWS-2016-00493,Seattle,Lummi Nation Natural Resources Department (Porter Creek Reach Phase 1),-122.11453999999999,48.78634,06/07/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7547
RAPANOS,NWS-2016-00495,Seattle,Lummi Nation (Edfro Reach Habitat Restoration Project - Phase 1),-122.13306999999999,48.66372,06/13/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7548
RAPANOS,NWS-2016-00499,Seattle,"Bellingham, Port of (Structure Repairs)",-122.76069,48.99288,06/14/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7549
RAPANOS,NWS-2016-00505,Seattle,"Bellingham, Port of (Bulkhead Repair)",-122.7628,48.99309,06/14/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7550
RAPANOS,NWS-2016-00523,Seattle,Nooksack Indian Tribe (Nesset Reach ELJs)),-122.16388,48.69215,06/17/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7551
RAPANOS,NWS-2016-00554,Seattle,"Bellingham, Port of (Squalicum Harbor Shoreline Repairs)",-122.49895,48.753679999999996,06/22/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7552
RAPANOS,NWS-2016-00565,Seattle,Northwest Pipeline LLC (Northwest) (McLane Creek line lowering),-123.00748999999999,47.00444,06/16/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7553
RAPANOS,NWS-2016-00576,Seattle,"Wapenski, Jennifer and Joe (Mooring buoy)",-122.79536999999999,48.51741,06/27/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7554
RAPANOS,NWS-2016-00584,Seattle,BP Cherry Point Refinery (Sediment Sampling),-122.75758,48.86079,06/30/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7555
RAPANOS,NWS-2016-00593,Seattle,"Lillestol, Steve (Mooring Buoy)",-122.9204,48.51975,06/30/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7556
RAPANOS,NWS-2016-00657,Seattle,Whatcom County Public Works (Swift Creek Sediment Management),-122.30388,48.919109999999996,07/07/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7557
RAPANOS,NWS-2016-00676,Seattle,San Juan County Public Works (Embankment Preservation,-122.83211999999999,48.62259,07/21/2016,1,1,1,0,1,1,0,0,0,0,0,0,0,0,7558
RAPANOS,NWS-2016-00689,Seattle,"Brown, Mike (Dock repair)",-122.97381000000001,48.60835,07/20/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7559
RAPANOS,NWS-2016-00720,Seattle,"Friday Harbor, Town of (Spring Street Stormwater Vault)",-123.01507,48.53548,08/03/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7560
RAPANOS,NWS-2016-00734,Seattle,Farraige Feirme LLC (Westcott Bay Aquatic Farm),-123.14975,48.59446,10/07/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7561
RAPANOS,NWS-2016-00761,Seattle,"Groff, David C. (Mooring Buoy)",-122.79597,48.51555,08/15/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7562
RAPANOS,NWS-2016-00799,Seattle,"Resort Semiahmoo, LLC (Pier Repair)",-122.77282,48.99118,08/23/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7563
RAPANOS,NWS-2016-00814,Seattle,AMSTU Pearl LLC (Pearl Island Pile Repairs),-123.16095,48.61745,09/09/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7564
RAPANOS,NWS-2016-00823,Seattle,Port of Bellingham (Shipping Terminal Wharf Repairs),-122.49349,48.74566,09/09/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7565
RAPANOS,NWS-2016-00844,Seattle,"Chinn Construction, LLC(Washington Charter School Site)",-122.28536000000001,47.547909999999995,07/06/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7566
RAPANOS,NWS-2016-00846,Seattle,"Bellingham, Port of (Blaine Harbor Silt Removal)",-122.7535,48.99315,09/30/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7567
RAPANOS,NWS-2016-00878,Seattle,"Fought, JC, John, and Dena (Mooring Buoy)",-122.82493000000001,48.6943,09/27/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7568
RAPANOS,NWS-2016-00922,Seattle,"Maynard, Mike (Mooring Buoy)",-123.01663,48.49088,10/04/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7569
RAPANOS,NWS-2016-00932,Seattle,"Bellingham, Port of (Shoreline Repairs)",-122.51141000000001,48.72169,10/12/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7570
RAPANOS,NWS-2016-00934,Seattle,"Bellingham, Port of (Squalicum Harbor Gate 1 Pumpout Float Repairs)",-122.5077,48.75677,10/13/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7571
RAPANOS,NWS-2016-00948,Seattle,"Bellingham, Port of (Blaine Marina Bulkhead Repair)",-122.76175,48.99183,10/31/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7572
RAPANOS,NWS-2016-00951,Seattle,Oakpoint Land Covington LLC (Lakepointe Urban Village) ,-122.08337,47.3729,05/25/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7573
RAPANOS,NWS-2016-00963,Seattle,"Walsh, Chris and Jennifer (Float and Pile Replacement)",-122.95608999999999,48.61803,11/08/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7574
RAPANOS,NWS-2016-00975,Seattle,"Ott, Dave (SW 10th Avenue Delineation - PJD Request)",-122.55,45.7681,02/15/2017,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7575
RAPANOS,NWS-2016-00976,Seattle,Spring Point HOA (Community Dock Piling Replacement),-123.01101000000001,48.614090000000004,11/08/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7576
RAPANOS,NWS-2016-00994,Seattle,"Puget Sound Energy, Inc. (Forest Service 1148 Road Fry Release Upgrade, Upper Baker)",-121.64263000000001,48.73324,11/10/2016,0,1,0,0,0,0,1,0,0,0,0,1,0,1,7577
RAPANOS,NWS-2016-01042,Seattle,"Crowell, Kimberly (Mooring Buoy)",-122.98908999999999,48.594390000000004,11/17/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7578
RAPANOS,NWS-2016-01051,Seattle,RAK TNC LLC (Float Modification and Ramp Replacement),-123.16508,48.572829999999996,11/21/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7579
RAPANOS,NWS-2016-01094,Seattle,"Bellingham, Port of (BST West Resurfacing and Stormwater Treatment Improvements)",-122.4921,48.74395,11/30/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7580
RAPANOS,NWS-2017-00046,Seattle,King County ILF (Skyway - Taylor Creek Site),-122.25608999999999,47.5022,02/16/2018,0,1,0,0,0,0,1,0,1,0,0,0,0,1,7581
RAPANOS,NWS-2017-00087,Seattle,Chelan County Public Works Dept -APPROVED JURISDICTIONAL DETERMINATION ONLY- (West Cashmere Bridge),-120.4898,47.528729999999996,07/11/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7582
RAPANOS,NWS-2017-00197,Seattle,Bay Estates Associates (JD only),-122.61502,47.34421,07/18/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7583
RAPANOS,NWS-2017-00217,Seattle,"Vancouver, City of (Pearson Airfield)",-122.65156999999999,45.62068,05/08/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7584
RAPANOS,NWS-2017-00236,Seattle,"Hanson Building and Development, Inc (Chestnut Montessori School (JD Only)",-122.18003,47.69234,05/25/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7585
RAPANOS,NWS-2017-00556,Seattle,"Arlington, City of (JD ONLY)",-122.13476000000001,48.17167,06/20/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7586
RAPANOS,NWS-2017-00560,Seattle,Sudden Valley Community Association (JD only),-122.3429,48.71205,08/24/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7587
RAPANOS,NWS-2017-00743,Seattle,Saddle Club of Clark County,-122.55185,45.74808,04/25/2018,0,1,0,0,0,0,0,0,0,0,1,0,0,1,7588
RAPANOS,NWS-2017-00831,Seattle,Innovative Solar Systems LLC (Approved JD only),-118.2518,47.2427,10/24/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7589
RAPANOS,NWS-2017-00951,Seattle,Bainter Group LLC (AJD only - 608 S 90th Ave),-120.6286,46.5903,05/09/2018,0,1,0,0,0,0,1,0,1,0,0,0,0,1,7590
RAPANOS,NWS-2018-00030,Seattle,"Koopman, John (JD only)",-121.98215,47.19266,03/15/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7591
RAPANOS,NWS-2018-00062,Seattle,"Brice, William T.",-122.9073,47.39165,07/27/2018,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7592
RAPANOS,NWS-2018-00147-DOT,Seattle,WA St Dept of Transportation (JD only - Olympic Region Maintainance & Administration Facility) ,-122.78148999999999,47.0755,04/30/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7593
RAPANOS,NWS-2018-00534,Seattle,"Canfield, Gary (JD only)",-122.87319,47.732240000000004,08/06/2018,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7594
CWR,NWS-2019-00033,Seattle,Velendo Light Industrial Park,-122.61998999999999,45.670590000000004,07/05/2019,0,1,0,0,0,0,1,0,1,0,0,0,0,0,7595
RAPANOS,NWS-2019-00103,Seattle,Costco Campus Expansion,-122.04778,47.54622,03/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7596
CWR,NWS-2019-00193,Seattle,Washington Air National Guard (Camp Murray AJD (AJD Only)),-122.57518,47.11466,07/30/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7597
CWR,NWS-2019-00585,Seattle,"Retreat at Pullman, LLC (Residential  Development) ",-117.15146999999999,46.74827,08/08/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7598
RAPANOS,NWS-2019-00597,Seattle,STCA LLC,-122.03299999999999,47.6049,06/08/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7599
RAPANOS,NWS-2019-00598,Seattle,STC JV 2 LLC,-122.0416,47.6045,06/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7600
RAPANOS,NWS-2019-00709,Seattle,Cadman Materials (Granite Falls JD),-121.92815,48.114740000000005,03/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7601
RAPANOS,NWS-2019-00789,Seattle,"STCA, LLC (Cedar/Sammamish JD Only)",-122.03751000000001,47.608059999999995,06/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7602
RAPANOS,NWS-2019-00905,Seattle,"Bonesz, Kathleen (AJD Wetland Fill)",-122.37933000000001,47.07394,06/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7603
RAPANOS,NWS-2020-00033,Seattle,Lake Ballinger (AJD Request ONLY,-122.32653,47.78463,06/17/2020,0,1,0,0,0,0,1,0,1,0,0,0,0,0,7604
RAPANOS,NWS-2020-00037,Seattle,Zahradnick (JD) ,-122.1152,48.15352,05/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7605
RAPANOS,NWS-2020-00163,Seattle,"Tacoma, Port of (Lower Wapato Creek Habitat Project) (JD only)",-122.37196999999999,47.24712,03/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7606
RAPANOS,NWW-2007-00821-C03,Walla Walla,Quest Aircraft Access Road Project,-116.56445,48.29888,02/22/2016,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7607
RAPANOS,NWW-2012-00142-C03,Walla Walla,Bonner County Historical Society - Bonner Museum ,-116.51706999999999,48.30845,01/12/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7608
RAPANOS,NWW-2013-00087,Walla Walla,MACE RIVER RANCH - Relocation of Irrigation ditches/canals,-116.36083,43.68639,01/26/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7609
RAPANOS,NWW-2014-00193,Walla Walla,"Lambert, Ron & Lisa - Residential Development",-116.48391000000001,48.44701,11/17/2015,0,1,0,0,0,0,1,0,1,0,0,0,0,1,7610
RAPANOS,NWW-2014-00302-I01,Walla Walla,"P4 Production, LLC (Monsanto) Caldwell Canyon Mine",-111.37433,42.74592,12/04/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7611
RAPANOS,NWW-2015-00381,Walla Walla,"Watson Property, residential development",-116.39326000000001,43.67624,09/03/2015,0,1,0,0,0,0,1,0,1,0,0,0,0,1,7612
RAPANOS,NWW-2015-00427,Walla Walla,"Rock Placing Company, Boulder Extraction",-116.75822,43.481790000000004,09/16/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7613
RAPANOS,NWW-2015-00441-I02,Walla Walla,Nu-West Industries Inc-Wetland Delineation,-111.55899,42.74853,09/24/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7614
RAPANOS,NWW-2015-00521-B01,Walla Walla,Rule Steel property wetland delineation,-116.62106000000001,43.68853,01/21/2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7615
RAPANOS,NWW-2015-00532-I01,Walla Walla,Fremont County-Solid Waste Improvement Project,-111.67671000000001,43.98422,12/02/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7616
RAPANOS,NWW-2015-00592-I01,Walla Walla,Idaho Power Co-Snake River,-114.90473,42.83913,12/30/2015,0,1,0,0,1,0,0,0,0,0,0,1,0,0,7617
RAPANOS,NWW-2016-00058-I02,Walla Walla,Terry Smith - Smith Clan Trust Subdivision Phase 1,-111.42606,42.01078,02/12/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7618
RAPANOS,NWW-2016-00073,Walla Walla,Clark County Comunity Center Improvement Project,-112.23422,44.17881,02/19/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7619
RAPANOS,NWW-2016-00085,Walla Walla,"Bruce & Yvonne Cieslinksi, JDA Request lot on Lake San Souchi, Blanchard, ID, NPR - Uplands",-117.00921000000001,48.011070000000004,02/26/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7620
RAPANOS,NWW-2016-00091-I02,Walla Walla,J. McKay Crane Subidvision ,-111.30918999999999,42.420390000000005,03/04/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7621
RAPANOS,NWW-2016-00153,Walla Walla,IDL; Gravel Pit Reclamation,-116.3173,43.6957,04/15/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7622
RAPANOS,POA-1942-00004,Alaska,"City of Pelican, LISIANSKI INLET-Dock Repairs",-136.22987,57.95986,04/07/2016,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7623
RAPANOS,POA-1960-00033,Alaska,"Kenai Pipeline Dock, Tesoro Alaska Company LLC, Cook Inlet ",-151.39424,60.68368,12/14/2015,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7624
RAPANOS,POA-1977-00039,Alaska,PORT ALEXANDER-1977-0016,-134.64914,56.24726,10/27/2016,1,1,0,0,1,0,0,0,0,0,0,0,0,0,7625
RAPANOS,POA-1977-00242,Alaska,"Sun'aq Tribe, Chiniak Bay, Dock",-152.41525,57.786359999999995,12/29/2017,1,1,0,0,1,0,0,0,0,0,0,0,0,0,7626
RAPANOS,POA-1980-00133,Alaska,Kodiak Electric Association Inc. - Terror Lake Hydropower Project,-153.02255,57.62555,11/14/2017,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7627
RAPANOS,POA-1980-00374,Alaska,City of Yakutat / Maintenance / Monti Bay,-139.73405,59.548519999999996,02/24/2016,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7628
RAPANOS,POA-1982-00503,Alaska,"Channel Construction, Gastineau Channel, Industrial Port",-134.4637,58.3245,07/18/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,1,7629
RAPANOS,POA-1987-00692,Alaska,"APMA 6953, Golden Boyz, LLC, Little Boulder Creek",-151.1064,65.1566,06/10/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7630
