,img_res,img_type,img_index,da_num,img_path,da_number,cwa_determination,metrics,mean,stdev,min,max,num_nans,district_code
3559,hires,RGB,1981,SAC-2016-00198,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1981_SAC-2016-00198_RGB_hires.tif,SAC-2016-00198,0,"(836.8460439046224, 417.5509224414922, 199, 5072, 0)",836.8460439046224,417.5509224414922,199,5072,0,SAC
3560,hires,RGB,2577,SAC-2017-01743,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2577_SAC-2017-01743_RGB_hires.tif,SAC-2017-01743,0,"(927.4767812093099, 646.3137274148083, 209, 12064, 0)",927.4767812093099,646.3137274148083,209,12064,0,SAC
3561,hires,RGB,405,SAW-2015-02498,/data/rgb_raw1/Sample_Set_89_hires_RGB_405_SAW-2015-02498_RGB_hires.tif,SAW-2015-02498,1,"(634.8847859700521, 557.5009374051127, 16, 8264, 0)",634.8847859700521,557.5009374051127,16,8264,0,SAW
3562,hires,RGB,824,SAC-2013-00370,/data/rgb_raw1/Sample_Set_12345_hires_RGB_824_SAC-2013-00370_RGB_hires.tif,SAC-2013-00370,1,"(631.1665496826172, 896.8204144082101, 1, 8248, 0)",631.1665496826172,896.8204144082101,1,8248,0,SAC
3563,lores,RGB,2678,SAC-2014-00309,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2678_SAC-2014-00309_RGB_lores.tif,SAC-2014-00309,1,"(314.8518880208333, 242.74392715625262, 45, 6717, 0)",314.8518880208333,242.74392715625262,45,6717,0,SAC
3564,lores,RGB,568,SAC-2017-01732,/data/rgb_raw1/Sample_Set_12345_lores_RGB_568_SAC-2017-01732_RGB_lores.tif,SAC-2017-01732,0,"(362.3917643229167, 368.1543785526299, 56, 8105, 0)",362.3917643229167,368.1543785526299,56,8105,0,SAC
3565,hires,RGB,1722,SAC-2018-01321,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1722_SAC-2018-01321_RGB_hires.tif,SAC-2018-01321,1,"(398.69964090983075, 308.4433411793625, 1, 4228, 0)",398.69964090983075,308.4433411793625,1,4228,0,SAC
3566,lores,RGB,111,SAW-2019-00876,/data/rgb_raw1/Sample_Set_89_lores_RGB_111_SAW-2019-00876_RGB_lores.tif,SAW-2019-00876,0,"(526.9847666422526, 338.05162439139764, 38, 6805, 0)",526.9847666422526,338.05162439139764,38,6805,0,SAW
3567,lores,RGB,169,SAW-2017-01799,/data/rgb_raw1/Sample_Set_89_lores_RGB_169_SAW-2017-01799_RGB_lores.tif,SAW-2017-01799,0,"(324.45079040527344, 187.90862526250544, 1, 7081, 0)",324.45079040527344,187.90862526250544,1,7081,0,SAW
3568,lores,RGB,216,SAW-2016-00459,/data/rgb_raw1/Sample_Set_89_lores_RGB_216_SAW-2016-00459_RGB_lores.tif,SAW-2016-00459,0,"(492.8624725341797, 355.2016406888761, 65, 6989, 0)",492.8624725341797,355.2016406888761,65,6989,0,SAW
3569,lores,RGB,369,SAC-2018-00733,/data/rgb_raw1/Sample_Set_12345_lores_RGB_369_SAC-2018-00733_RGB_lores.tif,SAC-2018-00733,0,"(342.21319580078125, 181.06307780255761, 15, 3951, 0)",342.21319580078125,181.06307780255761,15,3951,0,SAC
3570,hires,RGB,546,SAC-2018-01487,/data/rgb_raw1/Sample_Set_12345_hires_RGB_546_SAC-2018-01487_RGB_hires.tif,SAC-2018-01487,1,"(397.52989705403644, 344.91696577369095, 36, 7760, 0)",397.52989705403644,344.91696577369095,36,7760,0,SAC
3571,lores,RGB,264,SAW-2019-00336,/data/rgb_raw1/Sample_Set_89_lores_RGB_264_SAW-2019-00336_RGB_lores.tif,SAW-2019-00336,0,"(490.89821370442706, 449.3633339960056, 0, 7370, 0)",490.89821370442706,449.3633339960056,0,7370,0,SAW
3572,lores,RGB,2120,SAC-2016-00084,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2120_SAC-2016-00084_RGB_lores.tif,SAC-2016-00084,1,"(379.1898142496745, 269.9678560250339, 37, 4431, 0)",379.1898142496745,269.9678560250339,37,4431,0,SAC
3573,hires,RGB,896,SAC-2016-00352-4S,/data/rgb_raw1/Sample_Set_12345_hires_RGB_896_SAC-2016-00352-4S_RGB_hires.tif,SAC-2016-00352-4S,0,"(569.556142171224, 523.979105633785, 1, 8120, 0)",569.556142171224,523.979105633785,1,8120,0,SAC
3574,lores,RGB,817,SAC-2016-00782,/data/rgb_raw1/Sample_Set_12345_lores_RGB_817_SAC-2016-00782_RGB_lores.tif,SAC-2016-00782,1,"(254.6236572265625, 136.9253752913205, 0, 3283, 0)",254.6236572265625,136.9253752913205,0,3283,0,SAC
3575,hires,RGB,2770,SAW-2017-02419,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2770_SAW-2017-02419_RGB_hires.tif,SAW-2017-02419,1,"(498.193354288737, 474.24508029334123, 78, 4508, 0)",498.193354288737,474.24508029334123,78,4508,0,SAW
3576,hires,RGB,317,SAC-2018-01205,/data/rgb_raw1/Sample_Set_12345_hires_RGB_317_SAC-2018-01205_RGB_hires.tif,SAC-2018-01205,0,"(771.1876983642578, 549.9649528312583, 0, 7308, 0)",771.1876983642578,549.9649528312583,0,7308,0,SAC
3577,lores,RGB,1088,SAC-2017-00528,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1088_SAC-2017-00528_RGB_lores.tif,SAC-2017-00528,0,"(755.9814300537109, 382.5671101603667, 0, 5863, 0)",755.9814300537109,382.5671101603667,0,5863,0,SAC
3578,hires,RGB,327,SAW-2019-01636,/data/rgb_raw1/Sample_Set_89_hires_RGB_327_SAW-2019-01636_RGB_hires.tif,SAW-2019-01636,0,"(557.4783172607422, 540.9165197357828, 60, 8120, 0)",557.4783172607422,540.9165197357828,60,8120,0,SAW
3579,lores,RGB,437,SAC-2017-00927,/data/rgb_raw1/Sample_Set_12345_lores_RGB_437_SAC-2017-00927_RGB_lores.tif,SAC-2017-00927,0,"(517.2584177652994, 358.0561507502572, 31, 6963, 0)",517.2584177652994,358.0561507502572,31,6963,0,SAC
3580,hires,RGB,1868,SAC-2016-01247,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1868_SAC-2016-01247_RGB_hires.tif,SAC-2016-01247,0,"(554.9304453531901, 486.14662449325505, 1, 8296, 0)",554.9304453531901,486.14662449325505,1,8296,0,SAC
3581,lores,RGB,687,SAW-2014-01045,/data/rgb_raw1/Sample_Set_12345_lores_RGB_687_SAW-2014-01045_RGB_lores.tif,SAW-2014-01045,1,"(428.1228942871094, 401.14225820916425, 0, 7618, 0)",428.1228942871094,401.14225820916425,0,7618,0,SAW
3582,hires,RGB,2766,SAW-2016-01164,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2766_SAW-2016-01164_RGB_hires.tif,SAW-2016-01164,1,"(299.1875966389974, 220.43315203286153, 1, 3230, 0)",299.1875966389974,220.43315203286153,1,3230,0,SAW
3583,hires,RGB,1245,SAC-2015-00136,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1245_SAC-2015-00136_RGB_hires.tif,SAC-2015-00136,0,"(283.910400390625, 184.98202589011535, 1, 2292, 0)",283.910400390625,184.98202589011535,1,2292,0,SAC
3584,hires,RGB,749,SAC-2019-01436,/data/rgb_raw1/Sample_Set_12345_hires_RGB_749_SAC-2019-01436_RGB_hires.tif,SAC-2019-01436,0,"(548.3454233805338, 466.4800389630909, 37, 7168, 0)",548.3454233805338,466.4800389630909,37,7168,0,SAC
3585,hires,RGB,2483,SAC-2017-01639,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2483_SAC-2017-01639_RGB_hires.tif,SAC-2017-01639,0,"(410.9685516357422, 407.379871150394, 17, 6132, 0)",410.9685516357422,407.379871150394,17,6132,0,SAC
3586,hires,RGB,1105,SAW-2014-02172,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1105_SAW-2014-02172_RGB_hires.tif,SAW-2014-02172,1,"(360.03667704264325, 270.0214557225143, 28, 2980, 0)",360.03667704264325,270.0214557225143,28,2980,0,SAW
3587,lores,RGB,799,SAW-2015-02199,/data/rgb_raw1/Sample_Set_12345_lores_RGB_799_SAW-2015-02199_RGB_lores.tif,SAW-2015-02199,1,"(476.8759511311849, 403.88741475901537, 0, 8770, 0)",476.8759511311849,403.88741475901537,0,8770,0,SAW
3588,hires,RGB,2794,SAC-2018-00427,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2794_SAC-2018-00427_RGB_hires.tif,SAC-2018-00427,1,"(710.5259043375651, 1218.6103555482534, 1, 8264, 0)",710.5259043375651,1218.6103555482534,1,8264,0,SAC
3589,lores,RGB,667,SAC-2016-00248,/data/rgb_raw1/Sample_Set_12345_lores_RGB_667_SAC-2016-00248_RGB_lores.tif,SAC-2016-00248,0,"(405.38170369466144, 402.1384402889164, 0, 7945, 0)",405.38170369466144,402.1384402889164,0,7945,0,SAC
3590,lores,RGB,2390,SAC-2016-01110,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2390_SAC-2016-01110_RGB_lores.tif,SAC-2016-01110,0,"(259.43556213378906, 124.45837408411874, 60, 2754, 0)",259.43556213378906,124.45837408411874,60,2754,0,SAC
3591,lores,RGB,593,SAC-2017-01527,/data/rgb_raw1/Sample_Set_12345_lores_RGB_593_SAC-2017-01527_RGB_lores.tif,SAC-2017-01527,1,"(405.9626159667969, 272.85711792344733, 48, 7661, 0)",405.9626159667969,272.85711792344733,48,7661,0,SAC
3592,lores,RGB,298,SAW-2015-01404,/data/rgb_raw1/Sample_Set_89_lores_RGB_298_SAW-2015-01404_RGB_lores.tif,SAW-2015-01404,1,"(467.983149210612, 318.95525416332777, 1, 7587, 0)",467.983149210612,318.95525416332777,1,7587,0,SAW
3593,hires,RGB,2465,SAC-2017-01873,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2465_SAC-2017-01873_RGB_hires.tif,SAC-2017-01873,0,"(204.22881062825522, 323.81213807483016, 0, 6056, 0)",204.22881062825522,323.81213807483016,0,6056,0,SAC
3594,lores,RGB,20,SAC-2019-01209,/data/rgb_raw1/Sample_Set_12345_lores_RGB_20_SAC-2019-01209_RGB_lores.tif,SAC-2019-01209,0,"(380.18511454264325, 309.39443194573454, 0, 6969, 0)",380.18511454264325,309.39443194573454,0,6969,0,SAC
3595,lores,RGB,1586,SAC-2015-01797-4E,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1586_SAC-2015-01797-4E_RGB_lores.tif,SAC-2015-01797-4E,0,"(459.04595438639325, 341.1780680972985, 0, 2998, 0)",459.04595438639325,341.1780680972985,0,2998,0,SAC
3596,hires,RGB,754,SAC-2015-01099-3JY,/data/rgb_raw1/Sample_Set_12345_hires_RGB_754_SAC-2015-01099-3JY_RGB_hires.tif,SAC-2015-01099-3JY,1,"(429.0339050292969, 363.2987831509684, 42, 5148, 0)",429.0339050292969,363.2987831509684,42,5148,0,SAC
3597,hires,RGB,1400,SAC-2015-01574,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1400_SAC-2015-01574_RGB_hires.tif,SAC-2015-01574,0,"(480.51836649576825, 433.1571770774481, 25, 7704, 0)",480.51836649576825,433.1571770774481,25,7704,0,SAC
3598,hires,RGB,2071,SAC-2018-00216,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2071_SAC-2018-00216_RGB_hires.tif,SAC-2018-00216,0,"(567.7495829264323, 345.9893762281689, 113, 2710, 0)",567.7495829264323,345.9893762281689,113,2710,0,SAC
3599,hires,RGB,1148,SAC-2019-01595,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1148_SAC-2019-01595_RGB_hires.tif,SAC-2019-01595,0,"(616.0134226481119, 499.9538720766094, 152, 7460, 0)",616.0134226481119,499.9538720766094,152,7460,0,SAC
3600,lores,RGB,1624,SAC-2019-00287,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1624_SAC-2019-00287_RGB_lores.tif,SAC-2019-00287,1,"(484.2578481038411, 495.5619312793395, 42, 8478, 0)",484.2578481038411,495.5619312793395,42,8478,0,SAC
3601,hires,RGB,647,SAW-2003-00659,/data/rgb_raw1/Sample_Set_12345_hires_RGB_647_SAW-2003-00659_RGB_hires.tif,SAW-2003-00659,1,"(706.5148569742838, 470.98499941363553, 83, 4904, 0)",706.5148569742838,470.98499941363553,83,4904,0,SAW
3602,hires,RGB,803,SAC-2018-01016,/data/rgb_raw1/Sample_Set_12345_hires_RGB_803_SAC-2018-01016_RGB_hires.tif,SAC-2018-01016,1,"(419.1466573079427, 320.1663264133607, 1, 3838, 0)",419.1466573079427,320.1663264133607,1,3838,0,SAC
3603,hires,RGB,2714,SAW-2009-01655,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2714_SAW-2009-01655_RGB_hires.tif,SAW-2009-01655,1,"(490.53493245442706, 326.83292025446906, 16, 2656, 0)",490.53493245442706,326.83292025446906,16,2656,0,SAW
3604,hires,RGB,2788,SAW-2013-00218,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2788_SAW-2013-00218_RGB_hires.tif,SAW-2013-00218,0,"(831.1084035237631, 589.3081727760006, 89, 7924, 0)",831.1084035237631,589.3081727760006,89,7924,0,SAW
3605,lores,RGB,923,SAC-2016-01846,/data/rgb_raw1/Sample_Set_12345_lores_RGB_923_SAC-2016-01846_RGB_lores.tif,SAC-2016-01846,0,"(482.955322265625, 320.15113611703, 6, 7829, 0)",482.955322265625,320.15113611703,6,7829,0,SAC
3606,lores,RGB,646,SAC-2015-00675,/data/rgb_raw1/Sample_Set_12345_lores_RGB_646_SAC-2015-00675_RGB_lores.tif,SAC-2015-00675,0,"(402.0661163330078, 400.7548832875903, 42, 8478, 0)",402.0661163330078,400.7548832875903,42,8478,0,SAC
3607,lores,RGB,2078,SAW-2015-01363,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2078_SAW-2015-01363_RGB_lores.tif,SAW-2015-01363,1,"(481.58164978027344, 347.9446432237581, 24, 11661, 0)",481.58164978027344,347.9446432237581,24,11661,0,SAW
3608,lores,RGB,171,SAW-2015-01747,/data/rgb_raw1/Sample_Set_89_lores_RGB_171_SAW-2015-01747_RGB_lores.tif,SAW-2015-01747,1,"(553.5455678304037, 242.141058191632, 103, 5675, 0)",553.5455678304037,242.141058191632,103,5675,0,SAW
3609,lores,RGB,2318,SAC-2017-01188,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2318_SAC-2017-01188_RGB_lores.tif,SAC-2017-01188,1,"(481.2953694661458, 293.64867775244943, 0, 5343, 0)",481.2953694661458,293.64867775244943,0,5343,0,SAC
3610,hires,RGB,1306,SAC-2017-01360,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1306_SAC-2017-01360_RGB_hires.tif,SAC-2017-01360,0,"(790.7244720458984, 625.8367271796944, 1, 7624, 0)",790.7244720458984,625.8367271796944,1,7624,0,SAC
3611,hires,RGB,1676,SAC-2018-00852,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1676_SAC-2018-00852_RGB_hires.tif,SAC-2018-00852,0,"(394.57574462890625, 371.8271733596232, 6, 4800, 0)",394.57574462890625,371.8271733596232,6,4800,0,SAC
3612,hires,RGB,1444,SAC-2018-00222,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1444_SAC-2018-00222_RGB_hires.tif,SAC-2018-00222,0,"(496.32593790690106, 332.20605287748134, 20, 2722, 0)",496.32593790690106,332.20605287748134,20,2722,0,SAC
3613,lores,RGB,787,SAC-2017-00316,/data/rgb_raw1/Sample_Set_12345_lores_RGB_787_SAC-2017-00316_RGB_lores.tif,SAC-2017-00316,0,"(424.7051595052083, 307.0500485979199, 53, 5493, 0)",424.7051595052083,307.0500485979199,53,5493,0,SAC
3614,hires,RGB,908,SAC-2018-00396,/data/rgb_raw1/Sample_Set_12345_hires_RGB_908_SAC-2018-00396_RGB_hires.tif,SAC-2018-00396,1,"(426.8235575358073, 301.4227196994003, 1, 3234, 0)",426.8235575358073,301.4227196994003,1,3234,0,SAC
3615,hires,RGB,1913,SAW-2018-00188,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1913_SAW-2018-00188_RGB_hires.tif,SAW-2018-00188,1,"(485.52940877278644, 477.6042125801452, 1, 7984, 0)",485.52940877278644,477.6042125801452,1,7984,0,SAW
3616,hires,RGB,1200,SAW-2016-01328,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1200_SAW-2016-01328_RGB_hires.tif,SAW-2016-01328,1,"(586.0609842936198, 810.0966544761787, 1, 17392, 0)",586.0609842936198,810.0966544761787,1,17392,0,SAW
3617,hires,RGB,1341,SAC-2018-00998,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1341_SAC-2018-00998_RGB_hires.tif,SAC-2018-00998,0,"(1014.5074412027994, 1211.369866790594, 1, 9168, 0)",1014.5074412027994,1211.369866790594,1,9168,0,SAC
3618,hires,RGB,1053,SAC-2016-01425,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1053_SAC-2016-01425_RGB_hires.tif,SAC-2016-01425,0,"(307.16930135091144, 184.81863873212237, 43, 3574, 0)",307.16930135091144,184.81863873212237,43,3574,0,SAC
3619,lores,RGB,567,SAW-2016-01316,/data/rgb_raw1/Sample_Set_12345_lores_RGB_567_SAW-2016-01316_RGB_lores.tif,SAW-2016-01316,1,"(346.10011800130206, 286.5544769996803, 0, 5426, 0)",346.10011800130206,286.5544769996803,0,5426,0,SAW
3620,hires,RGB,620,SAC-2018-01163,/data/rgb_raw1/Sample_Set_12345_hires_RGB_620_SAC-2018-01163_RGB_hires.tif,SAC-2018-01163,0,"(619.7167460123698, 429.2300772028265, 0, 3178, 0)",619.7167460123698,429.2300772028265,0,3178,0,SAC
3621,lores,RGB,816,SAC-2018-00871,/data/rgb_raw1/Sample_Set_12345_lores_RGB_816_SAC-2018-00871_RGB_lores.tif,SAC-2018-00871,1,"(346.0915018717448, 385.468917364655, 0, 7970, 0)",346.0915018717448,385.468917364655,0,7970,0,SAC
3622,hires,RGB,397,SAW-2020-00638,/data/rgb_raw1/Sample_Set_89_hires_RGB_397_SAW-2020-00638_RGB_hires.tif,SAW-2020-00638,1,"(540.0944620768229, 517.0087430629145, 1, 7104, 0)",540.0944620768229,517.0087430629145,1,7104,0,SAW
3623,lores,RGB,2193,SAC-2019-01752,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2193_SAC-2019-01752_RGB_lores.tif,SAC-2019-01752,0,"(472.2457021077474, 478.78115835161094, 45, 8478, 0)",472.2457021077474,478.78115835161094,45,8478,0,SAC
3624,hires,RGB,2435,SAC-2016-01060,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2435_SAC-2016-01060_RGB_hires.tif,SAC-2016-01060,1,"(797.618896484375, 357.4436633178215, 0, 7236, 0)",797.618896484375,357.4436633178215,0,7236,0,SAC
3625,hires,RGB,1448,SAW-2015-02564,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1448_SAW-2015-02564_RGB_hires.tif,SAW-2015-02564,1,"(809.4392395019531, 621.8002753200396, 149, 8056, 0)",809.4392395019531,621.8002753200396,149,8056,0,SAW
3626,hires,RGB,46,SAC-2018-01697,/data/rgb_raw1/Sample_Set_89_hires_RGB_46_SAC-2018-01697_RGB_hires.tif,SAC-2018-01697,1,"(586.9776611328125, 911.3050589182482, 93, 8568, 0)",586.9776611328125,911.3050589182482,93,8568,0,SAC
3627,lores,RGB,134,SAW-1999-01467,/data/rgb_raw1/Sample_Set_12345_lores_RGB_134_SAW-1999-01467_RGB_lores.tif,SAW-1999-01467,1,"(645.8997802734375, 426.55631728476857, 0, 7389, 0)",645.8997802734375,426.55631728476857,0,7389,0,SAW
3628,lores,RGB,1751,SAW-2016-01581,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1751_SAW-2016-01581_RGB_lores.tif,SAW-2016-01581,1,"(473.6971893310547, 340.09000905595303, 9, 8217, 0)",473.6971893310547,340.09000905595303,9,8217,0,SAW
3629,lores,RGB,426,SAC-2017-00567,/data/rgb_raw1/Sample_Set_89_lores_RGB_426_SAC-2017-00567_RGB_lores.tif,SAC-2017-00567,0,"(658.7917073567709, 309.95699807804056, 123, 3542, 0)",658.7917073567709,309.95699807804056,123,3542,0,SAC
3630,hires,RGB,318,SAW-2017-01188,/data/rgb_raw1/Sample_Set_89_hires_RGB_318_SAW-2017-01188_RGB_hires.tif,SAW-2017-01188,0,"(146.06800842285156, 302.1939531683575, 0, 2830, 0)",146.06800842285156,302.1939531683575,0,2830,0,SAW
3631,lores,RGB,298,SAW-2016-02404,/data/rgb_raw1/Sample_Set_12345_lores_RGB_298_SAW-2016-02404_RGB_lores.tif,SAW-2016-02404,1,"(466.99847920735675, 412.8511357810226, 0, 3386, 0)",466.99847920735675,412.8511357810226,0,3386,0,SAW
3632,lores,RGB,925,SAC-2007-01475,/data/rgb_raw1/Sample_Set_12345_lores_RGB_925_SAC-2007-01475_RGB_lores.tif,SAC-2007-01475,0,"(477.6679331461589, 499.10450752800284, 42, 8478, 0)",477.6679331461589,499.10450752800284,42,8478,0,SAC
3633,lores,RGB,6,SAW-2017-00103,/data/rgb_raw1/Sample_Set_89_lores_RGB_6_SAW-2017-00103_RGB_lores.tif,SAW-2017-00103,1,"(568.0791931152344, 518.4800464316697, 0, 8369, 0)",568.0791931152344,518.4800464316697,0,8369,0,SAW
3634,lores,RGB,1145,SAW-2015-02557,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1145_SAW-2015-02557_RGB_lores.tif,SAW-2015-02557,1,"(405.3043467203776, 298.1421122466189, 0, 5392, 0)",405.3043467203776,298.1421122466189,0,5392,0,SAW
3635,lores,RGB,186,SAC-2015-01255-4S,/data/rgb_raw1/Sample_Set_89_lores_RGB_186_SAC-2015-01255-4S_RGB_lores.tif,SAC-2015-01255-4S,1,"(522.7925415039062, 264.84505450167745, 94, 4814, 0)",522.7925415039062,264.84505450167745,94,4814,0,SAC
3636,hires,RGB,2536,SAC-2016-01220,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2536_SAC-2016-01220_RGB_hires.tif,SAC-2016-01220,1,"(366.70981852213544, 333.12631426919296, 1, 10936, 0)",366.70981852213544,333.12631426919296,1,10936,0,SAC
3637,hires,RGB,283,SAC-2017-01213,/data/rgb_raw1/Sample_Set_12345_hires_RGB_283_SAC-2017-01213_RGB_hires.tif,SAC-2017-01213,0,"(459.9041290283203, 438.6146178586716, 1, 8156, 0)",459.9041290283203,438.6146178586716,1,8156,0,SAC
3638,hires,RGB,340,SAW-2019-00894,/data/rgb_raw1/Sample_Set_89_hires_RGB_340_SAW-2019-00894_RGB_hires.tif,SAW-2019-00894,1,"(515.7505187988281, 319.7076649098854, 37, 4168, 0)",515.7505187988281,319.7076649098854,37,4168,0,SAW
3639,hires,RGB,54,SAW-2016-00303,/data/rgb_raw1/Sample_Set_89_hires_RGB_54_SAW-2016-00303_RGB_hires.tif,SAW-2016-00303,1,"(593.2016245524088, 339.40532076428605, 1, 16024, 0)",593.2016245524088,339.40532076428605,1,16024,0,SAW
3640,hires,RGB,415,SAW-2016-00399,/data/rgb_raw1/Sample_Set_89_hires_RGB_415_SAW-2016-00399_RGB_hires.tif,SAW-2016-00399,0,"(505.1182352701823, 664.3302100906272, 6, 11992, 0)",505.1182352701823,664.3302100906272,6,11992,0,SAW
3641,hires,RGB,2367,SAC-2018-01448,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2367_SAC-2018-01448_RGB_hires.tif,SAC-2018-01448,1,"(729.7069600423177, 874.5422280464527, 3, 7504, 0)",729.7069600423177,874.5422280464527,3,7504,0,SAC
3642,lores,RGB,270,SAW-2016-00310,/data/rgb_raw1/Sample_Set_12345_lores_RGB_270_SAW-2016-00310_RGB_lores.tif,SAW-2016-00310,1,"(550.2566935221354, 303.41803890568303, 59, 7191, 0)",550.2566935221354,303.41803890568303,59,7191,0,SAW
3643,hires,RGB,466,SAW-2019-01353,/data/rgb_raw1/Sample_Set_89_hires_RGB_466_SAW-2019-01353_RGB_hires.tif,SAW-2019-01353,0,"(528.2850545247396, 430.52951399016393, 33, 7120, 0)",528.2850545247396,430.52951399016393,33,7120,0,SAW
3644,lores,RGB,2786,SAC-2017-01440,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2786_SAC-2017-01440_RGB_lores.tif,SAC-2017-01440,0,"(718.4789326985677, 379.1961387905761, 129, 7040, 0)",718.4789326985677,379.1961387905761,129,7040,0,SAC
3645,hires,RGB,1635,SAW-2012-00598,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1635_SAW-2012-00598_RGB_hires.tif,SAW-2012-00598,1,"(456.3805287679036, 313.1059506832348, 1, 7172, 0)",456.3805287679036,313.1059506832348,1,7172,0,SAW
3646,lores,RGB,2707,SAW-2015-01526,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2707_SAW-2015-01526_RGB_lores.tif,SAW-2015-01526,1,"(479.46217346191406, 382.69181839442024, 29, 12991, 0)",479.46217346191406,382.69181839442024,29,12991,0,SAW
3647,lores,RGB,196,SAC-2017-00682,/data/rgb_raw1/Sample_Set_12345_lores_RGB_196_SAC-2017-00682_RGB_lores.tif,SAC-2017-00682,1,"(168.28712463378906, 231.08237458849044, 0, 4882, 0)",168.28712463378906,231.08237458849044,0,4882,0,SAC
3648,hires,RGB,476,SAC-2020-00603,/data/rgb_raw1/Sample_Set_12345_hires_RGB_476_SAC-2020-00603_RGB_hires.tif,SAC-2020-00603,0,"(481.2279408772786, 323.2865886221114, 0, 3500, 0)",481.2279408772786,323.2865886221114,0,3500,0,SAC
3649,hires,RGB,112,SAC-2019-00608,/data/rgb_raw1/Sample_Set_12345_hires_RGB_112_SAC-2019-00608_RGB_hires.tif,SAC-2019-00608,1,"(360.33189392089844, 246.15613422586608, 1, 16656, 0)",360.33189392089844,246.15613422586608,1,16656,0,SAC
3650,hires,RGB,954,SAW-2017-02462,/data/rgb_raw1/Sample_Set_12345_hires_RGB_954_SAW-2017-02462_RGB_hires.tif,SAW-2017-02462,1,"(518.2782185872396, 384.3834712518412, 109, 3574, 0)",518.2782185872396,384.3834712518412,109,3574,0,SAW
3651,hires,RGB,50,SAC-2019-00526,/data/rgb_raw1/Sample_Set_12345_hires_RGB_50_SAC-2019-00526_RGB_hires.tif,SAC-2019-00526,0,"(638.7467753092448, 360.742010079333, 1, 6328, 0)",638.7467753092448,360.742010079333,1,6328,0,SAC
3652,lores,RGB,385,SAW-2018-00612,/data/rgb_raw1/Sample_Set_89_lores_RGB_385_SAW-2018-00612_RGB_lores.tif,SAW-2018-00612,0,"(0.0, 0.0, 0, 0, 0)",0.0,0.0,0,0,0,SAW
3653,hires,RGB,2340,SAW-2015-02043,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2340_SAW-2015-02043_RGB_hires.tif,SAW-2015-02043,0,"(537.79052734375, 403.95146216896234, 25, 4284, 0)",537.79052734375,403.95146216896234,25,4284,0,SAW
3654,hires,RGB,1974,SAC-2015-01592,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1974_SAC-2015-01592_RGB_hires.tif,SAC-2015-01592,0,"(595.5549265543619, 452.03283533233287, 189, 4372, 0)",595.5549265543619,452.03283533233287,189,4372,0,SAC
3655,lores,RGB,289,SAC-2017-00904,/data/rgb_raw1/Sample_Set_12345_lores_RGB_289_SAC-2017-00904_RGB_lores.tif,SAC-2017-00904,0,"(454.20505777994794, 320.8466348658009, 0, 6331, 0)",454.20505777994794,320.8466348658009,0,6331,0,SAC
3656,lores,RGB,1061,SAC-2015-00330-4S,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1061_SAC-2015-00330-4S_RGB_lores.tif,SAC-2015-00330-4S,0,"(279.03953043619794, 303.91645793402654, 0, 3480, 0)",279.03953043619794,303.91645793402654,0,3480,0,SAC
